# step [fs] | vol [Ang^3] | Temp [K] | lx, ly, lz [Ang] | xy, xz, yz [tilt factors]
980 13086.567213 282.419204 26.45248 22.90867 21.59531 13.22838 13.22664 7.63538
990 13081.175968 281.076323 26.44739 22.90595 21.59313 13.22687 13.22118 7.63598
1000 13112.357795 300.895561 26.46729 22.92362 21.61167 13.23717 13.22864 7.64342
1000 13112.357795 300.895561 26.46729 22.92362 21.61167 13.23717 13.22864 7.64342
1010 13130.092147 273.065626 26.47932 22.93306 21.62215 13.24296 13.23315 7.64761
1020 13109.010342 288.453411 26.46590 22.91987 21.61081 13.23549 13.22612 7.64325
1030 13081.715932 297.627730 26.44830 22.90358 21.59552 13.22561 13.21829 7.63691
1040 13089.691631 264.328977 26.45451 22.90884 21.59865 13.22754 13.22355 7.63710
1050 13121.143468 286.821675 26.47622 22.92796 21.61475 13.23730 13.23734 7.64139
1060 13126.122209 287.039577 26.47955 22.93050 21.61784 13.23811 13.24198 7.64023
1070 13097.922373 276.100210 26.46037 22.91266 21.60384 13.22812 13.23476 7.63322
1080 13081.028252 325.020746 26.44884 22.90165 21.59576 13.22225 13.23024 7.62952
1090 13098.367177 294.515459 26.46043 22.91205 21.60510 13.22775 13.23579 7.63346
1100 13124.017086 254.236182 26.47762 22.92841 21.61793 13.23602 13.24309 7.63966
1110 13120.776809 308.866234 26.47522 22.92774 21.61517 13.23514 13.24035 7.64060
1120 13091.670351 305.488131 26.45508 22.91109 21.59933 13.22637 13.22877 7.63667
1130 13082.270763 268.014198 26.44780 22.90527 21.59525 13.22472 13.22340 7.63635
1140 13108.475201 300.853799 26.46468 22.92032 21.61051 13.23521 13.22997 7.64237
1150 13127.354651 305.529821 26.47743 22.93183 21.62035 13.24321 13.23511 7.64621
1160 13110.062106 284.789499 26.46640 22.92258 21.60958 13.23869 13.22945 7.64229
1170 13085.559009 285.539712 26.45058 22.90833 21.59552 13.23113 13.22209 7.63632
1180 13091.923783 274.934771 26.45553 22.91120 21.59928 13.23321 13.22532 7.63600
1190 13119.002693 298.232249 26.47412 22.92602 21.61476 13.24105 13.23533 7.63979
1200 13123.444225 316.912786 26.47721 22.92791 21.61779 13.24016 13.23753 7.63961
1210 13098.394499 287.208252 26.46068 22.91312 21.60393 13.22933 13.23002 7.63430
1220 13084.821811 303.450867 26.45183 22.90570 21.59576 13.22311 13.22669 7.63173
1230 13102.612950 298.491323 26.46361 22.91658 21.60524 13.22855 13.23406 7.63579
1240 13124.144695 268.553711 26.47774 22.92884 21.61763 13.23640 13.24240 7.64092
1250 13118.028038 325.806026 26.47329 22.92455 21.61523 13.23553 13.24044 7.64056
1260 13091.359360 334.654218 26.45504 22.90881 21.60100 13.22786 13.23053 7.63602
1270 13085.208979 282.617511 26.45076 22.90603 21.59696 13.22703 13.22687 7.63561
1280 13111.452332 312.897674 26.46811 22.92305 21.61003 13.23663 13.23346 7.64151
1290 13127.630432 317.342670 26.47808 22.93399 21.61824 13.24230 13.23628 7.64506
1300 13109.111935 280.862916 26.46470 22.92308 21.60893 13.23605 13.22773 7.64146
1310 13087.238165 307.630295 26.44993 22.90867 21.59850 13.22844 13.21896 7.63691
1320 13094.388765 325.713139 26.45579 22.91093 21.60339 13.23032 13.22127 7.63762
1330 13117.887502 306.521316 26.47313 22.92374 21.61589 13.23761 13.23053 7.64112
1340 13122.460215 297.659658 26.47704 22.92713 21.61703 13.23836 13.23426 7.64062
1350 13102.150935 313.647176 26.46302 22.91661 21.60493 13.23042 13.22958 7.63512
1360 13087.672294 340.887522 26.45253 22.90821 21.59753 13.22448 13.22667 7.63109
1370 13099.670438 311.879275 26.46044 22.91402 21.60539 13.22781 13.23243 7.63293
1380 13120.990745 265.291317 26.47524 22.92555 21.61757 13.23472 13.24060 7.63717
1390 13121.361744 305.291637 26.47606 22.92593 21.61716 13.23519 13.24080 7.63790
1400 13098.228458 351.027402 26.46062 22.91352 21.60332 13.22806 13.23205 7.63486
1410 13084.913628 311.102632 26.45106 22.90723 21.59510 13.22417 13.22557 7.63437
1420 13104.097271 275.244905 26.46291 22.91935 21.60564 13.23158 13.23007 7.64017
1430 13127.620585 311.385799 26.47766 22.93281 21.61967 13.24076 13.23683 7.64593
1440 13117.075311 317.038579 26.46996 22.92562 21.61537 13.23836 13.23276 7.64385
1450 13088.928475 287.336946 26.45145 22.90815 21.60054 13.23010 13.22343 7.63755
1460 13088.249421 334.221047 26.45237 22.90731 21.59946 13.23100 13.22397 7.63626
1470 13112.828295 337.791148 26.47010 22.92209 21.61158 13.23918 13.23312 7.63977
1480 13124.042024 276.051334 26.47775 22.92924 21.61707 13.24135 13.23762 7.64075
1490 13108.261334 298.626637 26.46624 22.91994 21.60923 13.23370 13.23270 7.63658
1500 13089.046203 318.582308 26.45233 22.90787 21.60028 13.22506 13.22618 7.63199
